"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr3",158036379,158036929,551,"*","epilc_kdm5c_wt_.merged.bam_peak_3633",22,".",2.22676,5.1956,2.22733,479,"Promoter",3,158036662,158068487,31826,1,"67144","ENSMUST00000072080.9",0,"ENSMUSG00000063052","Lrrc40","leucine rich repeat containing 40"
"chr4",3574527,3574879,353,"*","epilc_kdm5c_wt_.merged.bam_peak_3634",89,".",4.17978,12.4562,8.98756,126,"Promoter",4,3574875,3616619,41745,1,"116940","ENSMUST00000052712.5",0,"ENSMUSG00000028233","Tgs1","trimethylguanosine synthase 1"
"chr4",3835272,3836000,729,"*","epilc_kdm5c_wt_.merged.bam_peak_3635",772,".",13.7237,82.2946,77.239,385,"Promoter",4,3831334,3835665,4332,2,"67427","ENSMUST00000138502.1",0,"ENSMUSG00000028234","Rps20","ribosomal protein S20"
"chr4",4138296,4139072,777,"*","epilc_kdm5c_wt_.merged.bam_peak_3637",153,".",6.0461,19.0577,15.3182,581,"Promoter",4,4133531,4138477,4947,2,"18619","ENSMUST00000070375.7",0,"ENSMUSG00000045573","Penk","preproenkephalin"
"chr4",5644143,5644444,302,"*","epilc_kdm5c_wt_.merged.bam_peak_3638",126,".",4.96163,16.2405,12.6081,184,"Promoter",4,5644190,5798494,154305,1,"242297","ENSMUST00000141479.7",0,"ENSMUSG00000049119","Fam110b","family with sequence similarity 110, member B"
"chr4",9668657,9669373,717,"*","epilc_kdm5c_wt_.merged.bam_peak_3641",233,".",5.92121,27.3545,23.357,219,"Promoter",4,9449079,9669162,220084,2,"65973","ENSMUST00000078139.12",0,"ENSMUSG00000028207","Asph","aspartate-beta-hydroxylase"
"chr4",11190879,11191651,773,"*","epilc_kdm5c_wt_.merged.bam_peak_3643",550,".",8.45937,59.7376,55.078,258,"Promoter",4,11191351,11193961,2611,1,"12448","ENSMUST00000145430.7",0,"ENSMUSG00000028212","Ccne2","cyclin E2"
"chr4",11485457,11485885,429,"*","epilc_kdm5c_wt_.merged.bam_peak_3645",193,".",6.73952,23.18,19.3034,240,"Promoter",4,11485958,11527621,41664,1,"66185","ENSMUST00000055372.13",-73,"ENSMUSG00000040720","Virma","vir like m6A methyltransferase associated"
"chr4",11558766,11559332,567,"*","epilc_kdm5c_wt_.merged.bam_peak_3646",625,".",9.79782,67.3209,62.5258,298,"Promoter",4,11558922,11593653,34732,1,"623474","ENSMUST00000179498.1",0,"ENSMUSG00000078773","Rad54b","RAD54 homolog B (S. cerevisiae)"
"chr4",12140215,12140521,307,"*","epilc_kdm5c_wt_.merged.bam_peak_3650",92,".",5.11301,12.7737,9.29049,171,"Promoter",4,12140264,12144688,4425,1,"72397","ENSMUST00000146416.1",0,"ENSMUSG00000046667","Rbm12b1","RNA binding motif protein 12 B1"
"chr4",15265735,15266822,1088,"*","epilc_kdm5c_wt_.merged.bam_peak_3651",525,".",8.84658,57.1666,52.5556,659,"Promoter",4,15265831,15286753,20923,1,"100201","ENSMUST00000062684.8",0,"ENSMUSG00000043252","Tmem64","transmembrane protein 64"
"chr4",15957857,15958478,622,"*","epilc_kdm5c_wt_.merged.bam_peak_3652",75,".",3.45827,10.9486,7.56212,263,"Promoter",4,15957925,15992589,34665,1,"27354","ENSMUST00000029879.14",0,"ENSMUSG00000028224","Nbn","nibrin"
"chr4",19569657,19570011,355,"*","epilc_kdm5c_wt_.merged.bam_peak_3653",65,".",3.55253,9.86623,6.53433,216,"Promoter",4,19549575,19570083,20509,2,"70568","ENSMUST00000108254.1",72,"ENSMUSG00000028228","Cpne3","copine III"
"chr4",19574949,19575671,723,"*","epilc_kdm5c_wt_.merged.bam_peak_3654",425,".",9.80314,46.9323,42.505,285,"Promoter",4,19575162,19598654,23493,1,"66302","ENSMUST00000108253.7",0,"ENSMUSG00000028229","Rmdn1","regulator of microtubule dynamics 1"
"chr4",20041572,20041866,295,"*","epilc_kdm5c_wt_.merged.bam_peak_3655",128,".",6.0332,16.5311,12.8858,86,"Promoter",4,20042052,20066750,24699,1,"14590","ENSMUST00000098242.3",-186,"ENSMUSG00000073987","Ggh","gamma-glutamyl hydrolase"
"chr4",22357575,22358218,644,"*","epilc_kdm5c_wt_.merged.bam_peak_3658",260,".",6.88434,30.1043,26.0367,199,"Promoter",4,22357616,22434075,76460,1,"269514","ENSMUST00000184582.1",0,"ENSMUSG00000040410","Fbxl4","F-box and leucine-rich repeat protein 4"
"chr4",24496057,24496807,751,"*","epilc_kdm5c_wt_.merged.bam_peak_3659",247,".",6.17072,28.7737,24.7391,462,"Promoter",4,24496451,24581338,84888,1,"212377","ENSMUST00000173079.7",0,"ENSMUSG00000045751","Mms22l","MMS22-like, DNA repair protein"
"chr4",24897861,24898464,604,"*","epilc_kdm5c_wt_.merged.bam_peak_3660",814,".",11.5101,86.6303,81.4958,340,"Promoter",4,24898083,24905001,6919,1,"68493","ENSMUST00000029925.9",0,"ENSMUSG00000028261","Ndufaf4","NADH:ubiquinone oxidoreductase complex assembly factor 4"
"chr4",25799530,25800204,675,"*","epilc_kdm5c_wt_.merged.bam_peak_3661",161,".",6.72982,19.9685,16.1974,456,"Promoter",4,25609332,25800146,190815,2,"14348","ENSMUST00000084770.4",0,"ENSMUSG00000055373","Fut9","fucosyltransferase 9"
"chr4",31963582,31963947,366,"*","epilc_kdm5c_wt_.merged.bam_peak_3662",37,".",2.63757,6.8999,3.77078,202,"Promoter",4,31964097,32023467,59371,1,"26409","ENSMUST00000037607.10",-150,"ENSMUSG00000028284","Map3k7","mitogen-activated protein kinase kinase kinase 7"
"chr4",32238106,32238564,459,"*","epilc_kdm5c_wt_.merged.bam_peak_3663",94,".",4.07235,12.9617,9.46848,234,"Promoter",4,32238804,32586104,347301,1,"12014","ENSMUST00000108180.8",-240,"ENSMUSG00000040270","Bach2","BTB and CNC homology, basic leucine zipper transcription factor 2"
"chr4",32656859,32657376,518,"*","epilc_kdm5c_wt_.merged.bam_peak_3664",64,".",3.45142,9.75838,6.44093,435,"Promoter",4,32657119,32775207,118089,1,"100019","ENSMUST00000071642.10",0,"ENSMUSG00000058006","Mdn1","midasin AAA ATPase 1"
"chr4",32950524,32950841,318,"*","epilc_kdm5c_wt_.merged.bam_peak_3666",46,".",3.20179,7.82191,4.62581,199,"Promoter",4,32804035,32950826,146792,2,"140577","ENSMUST00000084750.7",0,"ENSMUSG00000040183","Ankrd6","ankyrin repeat domain 6"
"chr4",33031498,33031779,282,"*","epilc_kdm5c_wt_.merged.bam_peak_3667",23,".",2.67012,5.27998,2.30294,16,"Promoter",4,33031528,33045199,13672,1,"56228","ENSMUST00000029944.12",0,"ENSMUSG00000028277","Ube2j1","ubiquitin-conjugating enzyme E2J 1"
"chr4",33188900,33189483,584,"*","epilc_kdm5c_wt_.merged.bam_peak_3668",189,".",5.28051,22.8073,18.9432,273,"Promoter",4,33174230,33189433,15204,2,"242377","ENSMUST00000098181.8",0,"ENSMUSG00000054659","Pm20d2","peptidase M20 domain containing 2"
"chr4",33924129,33924782,654,"*","epilc_kdm5c_wt_.merged.bam_peak_3669",199,".",5.1874,23.8931,19.9946,286,"Promoter",4,33924593,33935316,10724,1,"12801","ENSMUST00000133462.1",0,"ENSMUSG00000044288","Cnr1","cannabinoid receptor 1 (brain)"
"chr4",34049537,34050261,725,"*","epilc_kdm5c_wt_.merged.bam_peak_3670",187,".",5.13672,22.5844,18.7274,495,"Promoter",4,34024874,34050039,25166,2,"67652","ENSMUST00000084734.10",0,"ENSMUSG00000028264","Spaca1","sperm acrosome associated 1"
"chr4",34882708,34883246,539,"*","epilc_kdm5c_wt_.merged.bam_peak_3671",381,".",7.57205,42.4885,38.1499,289,"Promoter",4,34803113,34882930,79818,2,"30046","ENSMUST00000098163.8",0,"ENSMUSG00000039967","Zfp292","zinc finger protein 292"
"chr4",40142546,40142997,452,"*","epilc_kdm5c_wt_.merged.bam_peak_3673",78,".",3.67524,11.2805,7.87162,238,"Promoter",4,40143081,40198338,55258,1,"11428","ENSMUST00000102973.3",-84,"ENSMUSG00000028405","Aco1","aconitase 1"
"chr4",40721988,40723208,1221,"*","epilc_kdm5c_wt_.merged.bam_peak_3674",116,".",3.93654,15.2193,11.6269,308,"Promoter",4,40722150,40723795,1646,1,"15502","ENSMUST00000139406.1",0,"ENSMUSG00000028410","Dnaja1","DnaJ heat shock protein family (Hsp40) member A1"
"chr4",40853555,40853868,314,"*","epilc_kdm5c_wt_.merged.bam_peak_3675",59,".",3.35685,9.20261,5.91295,217,"Promoter",4,40804602,40854005,49404,2,"14595","ENSMUST00000030121.12",137,"ENSMUSG00000028413","B4galt1","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1"
"chr4",41275335,41275904,570,"*","epilc_kdm5c_wt_.merged.bam_peak_3677",137,".",4.47085,17.4686,13.7879,332,"Promoter",4,41194313,41275144,80832,2,"68926","ENSMUST00000108068.7",-191,"ENSMUSG00000028433","Ubap2","ubiquitin-associated protein 2"
"chr4",41740658,41741048,391,"*","epilc_kdm5c_wt_.merged.bam_peak_3680",53,".",2.87696,8.56661,5.32182,163,"Promoter",4,41740581,41741048,468,2,"18391","ENSMUST00000149647.1",0,"ENSMUSG00000036078","Sigmar1","sigma non-opioid intracellular receptor 1"
"chr4",42949898,42950179,282,"*","epilc_kdm5c_wt_.merged.bam_peak_3681",53,".",3.11823,8.56909,5.32322,140,"Promoter",4,42949914,42950744,831,1,"56323","ENSMUST00000123501.1",0,"ENSMUSG00000036052","Dnajb5","DnaJ heat shock protein family (Hsp40) member B5"
"chr4",43058942,43059461,520,"*","epilc_kdm5c_wt_.merged.bam_peak_3682",289,".",6.37334,33.0821,28.9455,266,"Promoter",4,43058953,43166122,107170,1,"22249","ENSMUST00000126878.1",0,"ENSMUSG00000028456","Unc13b","unc-13 homolog B"
"chr4",43381793,43382119,327,"*","epilc_kdm5c_wt_.merged.bam_peak_3683",28,".",2.64989,5.84994,2.81274,58,"Promoter",4,43381979,43427088,45110,1,"100213","ENSMUST00000035645.11",0,"ENSMUSG00000035969","Rusc2","RUN and SH3 domain containing 2"
"chr4",43499420,43499787,368,"*","epilc_kdm5c_wt_.merged.bam_peak_3684",31,".",2.44455,6.24625,3.17455,157,"Promoter",4,43496142,43499695,3554,2,"230098","ENSMUST00000054538.12",0,"ENSMUSG00000051517","Arhgef39","Rho guanine nucleotide exchange factor (GEF) 39"
"chr4",43656063,43656542,480,"*","epilc_kdm5c_wt_.merged.bam_peak_3685",154,".",4.91566,19.2166,15.4726,238,"Promoter",4,43654227,43656443,2217,2,"68917","ENSMUST00000151238.7",0,"ENSMUSG00000028470","Hint2","histidine triad nucleotide binding protein 2"
"chr4",44704285,44704870,586,"*","epilc_kdm5c_wt_.merged.bam_peak_3686",68,".",3.65919,10.2199,6.87334,385,"Promoter",4,44679440,44704006,24567,2,"18507","ENSMUST00000146335.7",-279,"ENSMUSG00000014030","Pax5","paired box 5"
"chr4",45107663,45108088,426,"*","epilc_kdm5c_wt_.merged.bam_peak_3689",98,".",3.51631,13.3197,9.8134,186,"Promoter",4,45105212,45108038,2827,2,"68512","ENSMUST00000107809.8",0,"ENSMUSG00000078713","Tomm5","translocase of outer mitochondrial membrane 5"
"chr4",45320218,45320817,600,"*","epilc_kdm5c_wt_.merged.bam_peak_3690",421,".",7.80021,46.5352,42.1147,242,"Promoter",4,45316613,45320629,4017,2,"66362","ENSMUST00000030003.9",0,"ENSMUSG00000028322","Exosc3","exosome component 3"
"chr4",45342154,45342570,417,"*","epilc_kdm5c_wt_.merged.bam_peak_3691",34,".",2.54371,6.51867,3.42167,45,"Promoter",4,45342182,45374956,32775,1,"242418","ENSMUST00000107798.3",0,"ENSMUSG00000035572","Dcaf10","DDB1 and CUL4 associated factor 10"
"chr4",45408838,45409393,556,"*","epilc_kdm5c_wt_.merged.bam_peak_3692",143,".",4.61277,18.0378,14.3373,188,"Promoter",4,45395923,45408766,12844,2,"230125","ENSMUST00000116341.3",-72,"ENSMUSG00000045973","Slc25a51","solute carrier family 25, member 51"
"chr4",45826241,45826870,630,"*","epilc_kdm5c_wt_.merged.bam_peak_3693",187,".",5.13672,22.5844,18.7274,375,"Promoter",4,45809468,45826923,17456,2,"75426","ENSMUST00000044297.6",53,"ENSMUSG00000035551","Igfbpl1","insulin-like growth factor binding protein-like 1"
"chr4",45972006,45972355,350,"*","epilc_kdm5c_wt_.merged.bam_peak_3694",45,".",2.84771,7.73488,4.54401,185,"Promoter",4,45972233,46034761,62529,1,"100121","ENSMUST00000102929.1",0,"ENSMUSG00000035517","Tdrd7","tudor domain containing 7"
"chr4",46138465,46139155,691,"*","epilc_kdm5c_wt_.merged.bam_peak_3695",166,".",4.79463,20.4453,16.6582,256,"Promoter",4,46114746,46138475,23730,2,"272027","ENSMUST00000107772.7",0,"ENSMUSG00000035495","Tstd2","thiosulfate sulfurtransferase (rhodanese)-like domain containing 2"
"chr4",46344047,46344459,413,"*","epilc_kdm5c_wt_.merged.bam_peak_3696",17,".",2.37811,4.67151,1.76849,407,"Promoter",4,46343609,46346412,2804,1,"110805","ENSMUST00000095097.2",438,"ENSMUSG00000070990","Foxe1","forkhead box E1"
"chr4",46389019,46389831,813,"*","epilc_kdm5c_wt_.merged.bam_peak_3698",872,".",10.6278,92.5218,87.2963,329,"Promoter",4,46376505,46389418,12914,2,"74753","ENSMUST00000151903.7",0,"ENSMUSG00000028331","Trmo","tRNA methyltransferase O"
"chr4",46535641,46536130,490,"*","epilc_kdm5c_wt_.merged.bam_peak_3701",151,".",5.83407,18.8729,15.1406,251,"Promoter",4,46535901,46539802,3902,1,"105247126","ENSMUST00000132432.1",0,"ENSMUSG00000085990","Gm16731","predicted gene, 16731"
"chr4",46650230,46650815,586,"*","epilc_kdm5c_wt_.merged.bam_peak_3703",115,".",3.74075,15.1219,11.5363,149,"Promoter",4,46632580,46650209,17630,2,"381605","ENSMUST00000107750.1",-21,"ENSMUSG00000039813","Tbc1d2","TBC1 domain family, member 2"
"chr4",47473938,47474255,318,"*","epilc_kdm5c_wt_.merged.bam_peak_3704",112,".",5.06643,14.7898,11.2156,202,"Promoter",4,47471894,47473977,2084,2,"56737","ENSMUST00000143104.1",0,"ENSMUSG00000039740","Alg2","asparagine-linked glycosylation 2 (alpha-1,3-mannosyltransferase)"
"chr4",48124756,48125551,796,"*","epilc_kdm5c_wt_.merged.bam_peak_3705",563,".",10.0158,61.0005,56.3185,267,"Promoter",4,48124915,48185911,60997,1,"67727","ENSMUST00000107721.7",0,"ENSMUSG00000061455","Stx17","syntaxin 17"
"chr4",48473021,48473525,505,"*","epilc_kdm5c_wt_.merged.bam_peak_3706",456,".",8.36911,50.0906,45.6039,271,"Promoter",4,48430858,48473459,42602,2,"269536","ENSMUST00000030030.14",0,"ENSMUSG00000028345","Tex10","testis expressed gene 10"
"chr4",49596930,49597736,807,"*","epilc_kdm5c_wt_.merged.bam_peak_3708",81,".",3.76518,11.604,8.17588,631,"Promoter",4,49586766,49597470,10705,2,"67063","ENSMUST00000150664.1",0,"ENSMUSG00000039611","Pgap4","post-GPI attachment to proteins GalNAc transferase 4"
"chr4",53159667,53160322,656,"*","epilc_kdm5c_wt_.merged.bam_peak_3709",102,".",4.29731,13.7361,10.2085,405,"Promoter",4,53030787,53159895,129109,2,"11303","ENSMUST00000030010.3",0,"ENSMUSG00000015243","Abca1","ATP-binding cassette, sub-family A (ABC1), member 1"
"chr4",53714111,53714632,522,"*","epilc_kdm5c_wt_.merged.bam_peak_3710",115,".",4.72771,15.1532,11.5642,218,"Promoter",4,53714163,53762787,48625,1,"246179","ENSMUST00000107638.3",0,"ENSMUSG00000028414","Fktn","fukutin"
"chr4",55532768,55533269,502,"*","epilc_kdm5c_wt_.merged.bam_peak_3713",94,".",4.07235,12.9617,9.46848,188,"Promoter",4,55527143,55532466,5324,2,"16600","ENSMUST00000107619.2",-302,"ENSMUSG00000003032","Klf4","Kruppel-like factor 4 (gut)"
"chr4",56946723,56947355,633,"*","epilc_kdm5c_wt_.merged.bam_peak_3715",196,".",5.66185,23.5172,19.6305,242,"Promoter",4,56880247,56947411,67165,2,"242474","ENSMUST00000107609.3",56,"ENSMUSG00000055296","Tmem245","transmembrane protein 245"
"chr4",57143634,57144017,384,"*","epilc_kdm5c_wt_.merged.bam_peak_3716",180,".",6.77522,21.907,18.0715,176,"Promoter",4,57061726,57143437,81712,2,"54357","ENSMUST00000030142.3",-197,"ENSMUSG00000028434","Epb41l4b","erythrocyte membrane protein band 4.1 like 4b"
"chr4",57955788,57956302,515,"*","epilc_kdm5c_wt_.merged.bam_peak_3718",49,".",2.96586,8.19292,4.96729,322,"Promoter",4,57943373,57956411,13039,2,"22166","ENSMUST00000030051.5",109,"ENSMUSG00000028367","Txn1","thioredoxin 1"
"chr4",58911541,58911835,295,"*","epilc_kdm5c_wt_.merged.bam_peak_3719",47,".",3.3948,7.96783,4.76414,207,"Promoter",4,58869539,58911902,42364,2,"230249","ENSMUST00000134848.1",67,"ENSMUSG00000050812","Ecpas","Ecm29 proteasome adaptor and scaffold"
"chr4",58943491,58943855,365,"*","epilc_kdm5c_wt_.merged.bam_peak_3721",88,".",3.82811,12.3573,8.89214,167,"Promoter",4,58943628,58958355,14728,1,"100041581","ENSMUST00000107554.1",0,"ENSMUSG00000038630","Zkscan16","zinc finger with KRAB and SCAN domains 16"
"chr4",59003360,59003673,314,"*","epilc_kdm5c_wt_.merged.bam_peak_3722",53,".",3.24224,8.59089,5.34081,80,"Promoter",4,59003210,59041888,38679,1,"14700","ENSMUST00000174664.1",150,"ENSMUSG00000038607","Gng10","guanine nucleotide binding protein (G protein), gamma 10"
"chr4",59438022,59439040,1019,"*","epilc_kdm5c_wt_.merged.bam_peak_3723",548,".",8.63589,59.5172,54.8608,312,"Promoter",4,59314683,59438633,123951,2,"634731","ENSMUST00000040166.13",0,"ENSMUSG00000038578","Susd1","sushi domain containing 1"
"chr4",59548774,59549920,1147,"*","epilc_kdm5c_wt_.merged.bam_peak_3724",655,".",12.1429,70.3475,65.5007,793,"Promoter",4,59471868,59549364,77497,2,"230257","ENSMUST00000030076.11",0,"ENSMUSG00000028382","Ptbp3","polypyrimidine tract binding protein 3"
"chr4",59806076,59806375,300,"*","epilc_kdm5c_wt_.merged.bam_peak_3725",43,".",3.03307,7.47721,4.30305,163,"Promoter",4,59805880,59834106,28227,1,"209131","ENSMUST00000123665.1",196,"ENSMUSG00000028385","Snx30","sorting nexin family member 30"
"chr4",62208369,62208680,312,"*","epilc_kdm5c_wt_.merged.bam_peak_3726",65,".",3.10302,9.92034,6.58498,194,"Promoter",4,62189540,62208446,18907,2,"22696","ENSMUST00000068822.3",0,"ENSMUSG00000028389","Zfp37","zinc finger protein 37"
"chr4",62480057,62480441,385,"*","epilc_kdm5c_wt_.merged.bam_peak_3727",223,".",5.85695,26.2774,22.3101,178,"Promoter",4,62480089,62486419,6331,1,"192120","ENSMUST00000132237.1",0,"ENSMUSG00000028392","Bspry","B-box and SPRY domain containing"
"chr4",62519624,62520291,668,"*","epilc_kdm5c_wt_.merged.bam_peak_3728",64,".",3.32936,9.77329,6.45161,466,"Promoter",4,62509169,62519881,10713,2,"17025","ENSMUST00000137448.1",0,"ENSMUSG00000028393","Alad","aminolevulinate, delta-, dehydratase"
"chr4",62524922,62525309,388,"*","epilc_kdm5c_wt_.merged.bam_peak_3729",60,".",3.09898,9.30117,6.00297,223,"Promoter",4,62522649,62525068,2420,2,"59001","ENSMUST00000030091.9",0,"ENSMUSG00000028394","Pole3","polymerase (DNA directed), epsilon 3 (p17 subunit)"
"chr4",62583523,62583921,399,"*","epilc_kdm5c_wt_.merged.bam_peak_3730",52,".",3.50881,8.53215,5.29084,224,"Promoter",4,62583601,62657439,73839,1,"50780","ENSMUST00000098031.9",0,"ENSMUSG00000059810","Rgs3","regulator of G-protein signaling 3"
"chr4",63213821,63214541,721,"*","epilc_kdm5c_wt_.merged.bam_peak_3731",253,".",7.23916,29.3953,25.3453,370,"Promoter",4,63214004,63292831,78828,1,"373864","ENSMUST00000125504.7",0,"ENSMUSG00000045672","Col27a1","collagen, type XXVII, alpha 1"
"chr4",63495496,63495833,338,"*","epilc_kdm5c_wt_.merged.bam_peak_3733",62,".",3.59226,9.50908,6.20118,77,"Promoter",4,63414910,63495951,81042,2,"73750","ENSMUST00000063650.9",118,"ENSMUSG00000039137","Whrn","whirlin"
"chr4",63558393,63558770,378,"*","epilc_kdm5c_wt_.merged.bam_peak_3734",89,".",4.06503,12.3684,8.90168,116,"Promoter",4,63558781,63586357,27577,1,"230279","ENSMUST00000077709.10",-11,"ENSMUSG00000045917","Tmem268","transmembrane protein 268"
"chr4",65604576,65605588,1013,"*","epilc_kdm5c_wt_.merged.bam_peak_3735",253,".",7.23916,29.3953,25.3453,696,"Promoter",4,65604986,65616238,11253,1,"69807","ENSMUST00000050850.13",0,"ENSMUSG00000051675","Trim32","tripartite motif-containing 32"
"chr4",70410335,70410643,309,"*","epilc_kdm5c_wt_.merged.bam_peak_3736",51,".",3.44995,8.35886,5.12544,149,"Promoter",4,70216856,70410443,193588,2,"214444","ENSMUST00000144099.7",0,"ENSMUSG00000039298","Cdk5rap2","CDK5 regulatory subunit associated protein 2"
"chr4",70534476,70535299,824,"*","epilc_kdm5c_wt_.merged.bam_peak_3737",165,".",4.85135,20.3414,16.5575,298,"Promoter",4,70427065,70534928,107864,2,"230316","ENSMUST00000107359.8",0,"ENSMUSG00000039270","Megf9","multiple EGF-like-domains 9"
"chr4",72199636,72200974,1339,"*","epilc_kdm5c_wt_.merged.bam_peak_3738",185,".",5.4711,22.4142,18.5624,1111,"Promoter",4,72117142,72200919,83778,2,"21885","ENSMUST00000074216.13",0,"ENSMUSG00000008305","Tle1","transducin-like enhancer of split 1"
"chr4",73790456,73791244,789,"*","epilc_kdm5c_wt_.merged.bam_peak_3740",794,".",12.7758,84.5226,79.4235,281,"Promoter",4,73714579,73790602,76024,2,"242505","ENSMUST00000058292.12",0,"ENSMUSG00000043003","Rasef","RAS and EF hand domain containing"
"chr4",74013566,74013910,345,"*","epilc_kdm5c_wt_.merged.bam_peak_3741",101,".",4.18242,13.6367,10.1126,168,"Promoter",4,74013444,74189928,176485,1,"242506","ENSMUST00000084474.5",122,"ENSMUSG00000049122","Frmd3","FERM domain containing 3"
"chr4",74251579,74252408,830,"*","epilc_kdm5c_wt_.merged.bam_peak_3742",263,".",5.69542,30.419,26.3444,249,"Promoter",4,74251936,74405860,153925,1,"76804","ENSMUST00000030102.11",0,"ENSMUSG00000028397","Kdm4c","lysine (K)-specific demethylase 4C"
"chr4",81442578,81443050,473,"*","epilc_kdm5c_wt_.merged.bam_peak_3743",64,".",3.68804,9.80894,6.48142,205,"Promoter",4,81278500,81442805,164306,2,"17475","ENSMUST00000107262.7",0,"ENSMUSG00000028402","Mpdz","multiple PDZ domain crumbs cell polarity complex component"
"chr4",82506106,82506513,408,"*","epilc_kdm5c_wt_.merged.bam_peak_3744",176,".",5.65499,21.5133,17.6901,210,"Promoter",4,82495984,82505779,9796,2,"18028","ENSMUST00000135024.1",-327,"ENSMUSG00000008575","Nfib","nuclear factor I/B"
"chr4",82859232,82859842,611,"*","epilc_kdm5c_wt_.merged.bam_peak_3746",98,".",4.09916,13.3419,9.83234,372,"Promoter",4,82798738,82859673,60936,2,"68268","ENSMUST00000030110.14",0,"ENSMUSG00000028403","Zdhhc21","zinc finger, DHHC domain containing 21"
"chr4",83524833,83525454,622,"*","epilc_kdm5c_wt_.merged.bam_peak_3747",212,".",5.23387,25.2018,21.2638,385,"Promoter",4,83525545,83864670,339126,1,"320226","ENSMUST00000053414.12",-91,"ENSMUSG00000052407","Ccdc171","coiled-coil domain containing 171"
